participant_id,statement_id,label_visible,actual_source,known_truth,predicted_truthfulness,correct,confidence,trustworthiness,perceived_source,presurvey_ai_familiarity,presurvey_ai_trust,presurvey_skepticism,presurvey_fact_checking,presurvey_baseline_confidence,age,gender,nationality,education,persona_ai_familiarity,persona_ai_trust,persona_ai_literacy,persona_general_confidence,persona_reasoning_style,persona_online_content_skepticism,knowledge_geography_history,knowledge_science_health,knowledge_entertainment_literature,knowledge_technology_internet,topic_familiarity,source_file
413,TS50,1,ai,True,true,1.0,5.0,2.0,,6,3,4,5,6,23,man,Australian,bachelors_degree,6,3,1,6,mixed,low,2,3,1,1,5,truth_source_labeled_persona_413.json
413,TS35,1,human,False,false,1.0,6.0,5.0,,6,3,4,5,6,23,man,Australian,bachelors_degree,6,3,1,6,mixed,low,2,3,1,1,5,truth_source_labeled_persona_413.json
413,TS75,1,ai,False,false,1.0,7.0,2.0,,6,3,4,5,6,23,man,Australian,bachelors_degree,6,3,1,6,mixed,low,2,3,1,1,5,truth_source_labeled_persona_413.json
414,TS50,1,ai,True,true,1.0,4.0,3.0,,4,2,6,5,3,24,man,German,high_school_or_equivalent,4,1,3,5,mixed,high,5,7,4,7,6,truth_source_labeled_persona_414.json
414,TS42,1,ai,True,true,1.0,5.0,4.0,,4,2,6,5,3,24,man,German,high_school_or_equivalent,4,1,3,5,mixed,high,5,7,4,7,6,truth_source_labeled_persona_414.json
414,TS9,1,human,True,true,1.0,4.0,5.0,,4,2,6,5,3,24,man,German,high_school_or_equivalent,4,1,3,5,mixed,high,5,7,4,7,6,truth_source_labeled_persona_414.json
414,TS49,1,ai,True,true,1.0,6.0,6.0,,4,2,6,5,3,24,man,German,high_school_or_equivalent,4,1,3,5,mixed,high,5,7,4,7,6,truth_source_labeled_persona_414.json
414,TS75,1,ai,False,false,1.0,6.0,2.0,,4,2,6,5,3,24,man,German,high_school_or_equivalent,4,1,3,5,mixed,high,5,7,4,7,6,truth_source_labeled_persona_414.json
415,TS31,1,human,False,false,1.0,6.0,2.0,,4,3,5,5,4,20,nonbinary,US,some_college,4,3,7,4,analytical,moderate,5,6,6,6,4,truth_source_labeled_persona_415.json
415,TS50,1,ai,True,true,1.0,6.0,4.0,,4,3,5,5,4,20,nonbinary,US,some_college,4,3,7,4,analytical,moderate,5,6,6,6,4,truth_source_labeled_persona_415.json
415,TS49,1,ai,True,true,1.0,7.0,6.0,,4,3,5,5,4,20,nonbinary,US,some_college,4,3,7,4,analytical,moderate,5,6,6,6,4,truth_source_labeled_persona_415.json
415,TS9,1,human,True,true,1.0,6.0,5.0,,4,3,5,5,4,20,nonbinary,US,some_college,4,3,7,4,analytical,moderate,5,6,6,6,4,truth_source_labeled_persona_415.json
415,TS66,1,ai,False,false,1.0,2.0,3.0,,4,3,5,5,4,20,nonbinary,US,some_college,4,3,7,4,analytical,moderate,5,6,6,6,4,truth_source_labeled_persona_415.json
416,TS31,1,human,False,false,1.0,6.0,2.0,,2,4,6,5,3,24,man,US,graduate_student,2,7,4,6,mixed,low,4,3,6,7,6,truth_source_labeled_persona_416.json
416,TS66,1,ai,False,false,1.0,6.0,2.0,,2,4,6,5,3,24,man,US,graduate_student,2,7,4,6,mixed,low,4,3,6,7,6,truth_source_labeled_persona_416.json
416,TS50,1,ai,True,true,1.0,6.0,6.0,,2,4,6,5,3,24,man,US,graduate_student,2,7,4,6,mixed,low,4,3,6,7,6,truth_source_labeled_persona_416.json
416,TS49,1,ai,True,true,1.0,6.0,6.0,,2,4,6,5,3,24,man,US,graduate_student,2,7,4,6,mixed,low,4,3,6,7,6,truth_source_labeled_persona_416.json
416,TS9,1,human,True,true,1.0,5.0,4.0,,2,4,6,5,3,24,man,US,graduate_student,2,7,4,6,mixed,low,4,3,6,7,6,truth_source_labeled_persona_416.json
417,TS31,1,human,False,false,1.0,6.0,2.0,,3,1,5,4,6,25,nonbinary,US,bachelors_degree,3,1,1,6,mixed,low,3,7,6,3,7,truth_source_labeled_persona_417.json
417,TS6,1,human,True,true,1.0,6.0,5.0,,3,1,5,4,6,25,nonbinary,US,bachelors_degree,3,1,1,6,mixed,low,3,7,6,3,7,truth_source_labeled_persona_417.json
417,TS66,1,ai,False,false,1.0,6.0,1.0,,3,1,5,4,6,25,nonbinary,US,bachelors_degree,3,1,1,6,mixed,low,3,7,6,3,7,truth_source_labeled_persona_417.json
417,TS50,1,ai,True,true,1.0,6.0,6.0,,3,1,5,4,6,25,nonbinary,US,bachelors_degree,3,1,1,6,mixed,low,3,7,6,3,7,truth_source_labeled_persona_417.json
417,TS9,1,human,True,true,1.0,6.0,5.0,,3,1,5,4,6,25,nonbinary,US,bachelors_degree,3,1,1,6,mixed,low,3,7,6,3,7,truth_source_labeled_persona_417.json
418,TS20,1,human,False,false,1.0,6.0,2.0,,5,6,4,5,5,23,prefer_not_to_say,US,vocational_training,3,3,3,4,intuitive,low,3,1,4,6,1,truth_source_labeled_persona_418.json
418,TS35,1,human,False,true,0.0,5.0,4.0,,5,6,4,5,5,23,prefer_not_to_say,US,vocational_training,3,3,3,4,intuitive,low,3,1,4,6,1,truth_source_labeled_persona_418.json
418,TS66,1,ai,False,false,1.0,6.0,1.0,,5,6,4,5,5,23,prefer_not_to_say,US,vocational_training,3,3,3,4,intuitive,low,3,1,4,6,1,truth_source_labeled_persona_418.json
418,TS31,1,human,False,false,1.0,6.0,2.0,,5,6,4,5,5,23,prefer_not_to_say,US,vocational_training,3,3,3,4,intuitive,low,3,1,4,6,1,truth_source_labeled_persona_418.json
418,TS79,1,ai,False,true,0.0,6.0,1.0,,5,6,4,5,5,23,prefer_not_to_say,US,vocational_training,3,3,3,4,intuitive,low,3,1,4,6,1,truth_source_labeled_persona_418.json
419,TS66,1,ai,False,false,1.0,6.0,2.0,,7,3,4,5,4,21,woman,Dutch,some_college,7,3,1,4,mixed,moderate,7,3,5,7,4,truth_source_labeled_persona_419.json
419,TS49,1,ai,True,true,1.0,5.0,4.0,,7,3,4,5,4,21,woman,Dutch,some_college,7,3,1,4,mixed,moderate,7,3,5,7,4,truth_source_labeled_persona_419.json
419,TS79,1,ai,False,false,1.0,6.0,2.0,,7,3,4,5,4,21,woman,Dutch,some_college,7,3,1,4,mixed,moderate,7,3,5,7,4,truth_source_labeled_persona_419.json
419,TS60,1,ai,False,false,1.0,6.0,2.0,,7,3,4,5,4,21,woman,Dutch,some_college,7,3,1,4,mixed,moderate,7,3,5,7,4,truth_source_labeled_persona_419.json
419,TS9,1,human,True,true,1.0,5.0,5.0,,7,3,4,5,4,21,woman,Dutch,some_college,7,3,1,4,mixed,moderate,7,3,5,7,4,truth_source_labeled_persona_419.json
420,TS42,1,ai,True,true,1.0,3.0,4.0,,3,2,5,4,4,18,man,Dutch,some_college,3,2,1,7,mixed,moderate,1,4,4,1,7,truth_source_labeled_persona_420.json
420,TS9,1,human,True,true,1.0,4.0,5.0,,3,2,5,4,4,18,man,Dutch,some_college,3,2,1,7,mixed,moderate,1,4,4,1,7,truth_source_labeled_persona_420.json
420,TS60,1,ai,False,false,1.0,2.0,2.0,,3,2,5,4,4,18,man,Dutch,some_college,3,2,1,7,mixed,moderate,1,4,4,1,7,truth_source_labeled_persona_420.json
420,TS49,1,ai,True,true,1.0,6.0,6.0,,3,2,5,4,4,18,man,Dutch,some_college,3,2,1,7,mixed,moderate,1,4,4,1,7,truth_source_labeled_persona_420.json
420,TS79,1,ai,False,false,1.0,6.0,2.0,,3,2,5,4,4,18,man,Dutch,some_college,3,2,1,7,mixed,moderate,1,4,4,1,7,truth_source_labeled_persona_420.json
421,TS8,1,human,True,true,1.0,4.0,5.0,,3,4,6,5,3,20,nonbinary,US,undergraduate,3,4,2,5,mixed,low,4,7,5,6,4,truth_source_labeled_persona_421.json
421,TS9,1,human,True,true,1.0,5.0,6.0,,3,4,6,5,3,20,nonbinary,US,undergraduate,3,4,2,5,mixed,low,4,7,5,6,4,truth_source_labeled_persona_421.json
421,TS66,1,ai,False,false,1.0,6.0,2.0,,3,4,6,5,3,20,nonbinary,US,undergraduate,3,4,2,5,mixed,low,4,7,5,6,4,truth_source_labeled_persona_421.json
421,TS31,1,human,False,false,1.0,6.0,5.0,,3,4,6,5,3,20,nonbinary,US,undergraduate,3,4,2,5,mixed,low,4,7,5,6,4,truth_source_labeled_persona_421.json
421,TS49,1,ai,True,true,1.0,6.0,4.0,,3,4,6,5,3,20,nonbinary,US,undergraduate,3,4,2,5,mixed,low,4,7,5,6,4,truth_source_labeled_persona_421.json
422,TS66,1,ai,False,false,1.0,6.0,2.0,,4,2,5,3,4,21,woman,US,some_college,4,2,4,3,intuitive,moderate,2,2,5,1,4,truth_source_labeled_persona_422.json
422,TS79,1,ai,False,false,1.0,6.0,2.0,,4,2,5,3,4,21,woman,US,some_college,4,2,4,3,intuitive,moderate,2,2,5,1,4,truth_source_labeled_persona_422.json
422,TS49,1,ai,True,true,1.0,6.0,5.0,,4,2,5,3,4,21,woman,US,some_college,4,2,4,3,intuitive,moderate,2,2,5,1,4,truth_source_labeled_persona_422.json
422,TS9,1,human,True,true,1.0,4.0,6.0,,4,2,5,3,4,21,woman,US,some_college,4,2,4,3,intuitive,moderate,2,2,5,1,4,truth_source_labeled_persona_422.json
422,TS60,1,ai,False,false,1.0,6.0,2.0,,4,2,5,3,4,21,woman,US,some_college,4,2,4,3,intuitive,moderate,2,2,5,1,4,truth_source_labeled_persona_422.json
423,TS79,1,ai,False,false,1.0,6.0,1.0,,3,4,6,5,2,21,man,US,vocational_training,3,4,3,7,analytical,low,4,5,3,6,1,truth_source_labeled_persona_423.json
423,TS66,1,ai,False,false,1.0,6.0,2.0,,3,4,6,5,2,21,man,US,vocational_training,3,4,3,7,analytical,low,4,5,3,6,1,truth_source_labeled_persona_423.json
423,TS6,1,human,True,true,1.0,5.0,5.0,,3,4,6,5,2,21,man,US,vocational_training,3,4,3,7,analytical,low,4,5,3,6,1,truth_source_labeled_persona_423.json
423,TS60,1,ai,False,false,1.0,6.0,2.0,,3,4,6,5,2,21,man,US,vocational_training,3,4,3,7,analytical,low,4,5,3,6,1,truth_source_labeled_persona_423.json
423,TS9,1,human,True,true,1.0,5.0,6.0,,3,4,6,5,2,21,man,US,vocational_training,3,4,3,7,analytical,low,4,5,3,6,1,truth_source_labeled_persona_423.json
424,TS28,1,human,False,false,1.0,6.0,2.0,,4,3,5,3,4,23,woman,Australian,high_school_or_equivalent,7,3,2,7,analytical,moderate,3,4,2,3,2,truth_source_labeled_persona_424.json
424,TS6,1,human,True,true,1.0,4.0,5.0,,4,3,5,3,4,23,woman,Australian,high_school_or_equivalent,7,3,2,7,analytical,moderate,3,4,2,3,2,truth_source_labeled_persona_424.json
424,TS21,1,human,False,false,1.0,6.0,4.0,,4,3,5,3,4,23,woman,Australian,high_school_or_equivalent,7,3,2,7,analytical,moderate,3,4,2,3,2,truth_source_labeled_persona_424.json
424,TS42,1,ai,True,true,1.0,6.0,2.0,,4,3,5,3,4,23,woman,Australian,high_school_or_equivalent,7,3,2,7,analytical,moderate,3,4,2,3,2,truth_source_labeled_persona_424.json
424,TS60,1,ai,False,false,1.0,1.0,1.0,,4,3,5,3,4,23,woman,Australian,high_school_or_equivalent,7,3,2,7,analytical,moderate,3,4,2,3,2,truth_source_labeled_persona_424.json
425,TS13,1,human,True,true,1.0,5.0,4.0,,5,3,6,4,2,19,woman,German,bachelors_degree,5,5,1,1,mixed,high,7,2,4,7,1,truth_source_labeled_persona_425.json
425,TS9,1,human,True,true,1.0,4.0,5.0,,5,3,6,4,2,19,woman,German,bachelors_degree,5,5,1,1,mixed,high,7,2,4,7,1,truth_source_labeled_persona_425.json
425,TS6,1,human,True,false,0.0,3.0,4.0,,5,3,6,4,2,19,woman,German,bachelors_degree,5,5,1,1,mixed,high,7,2,4,7,1,truth_source_labeled_persona_425.json
425,TS79,1,ai,False,false,1.0,6.0,2.0,,5,3,6,4,2,19,woman,German,bachelors_degree,5,5,1,1,mixed,high,7,2,4,7,1,truth_source_labeled_persona_425.json
425,TS60,1,ai,False,false,1.0,6.0,2.0,,5,3,6,4,2,19,woman,German,bachelors_degree,5,5,1,1,mixed,high,7,2,4,7,1,truth_source_labeled_persona_425.json
426,TS60,1,ai,False,false,1.0,4.0,2.0,,4,3,5,6,2,25,man,US,bachelors_degree,7,3,4,1,mixed,low,6,6,2,1,5,truth_source_labeled_persona_426.json
426,TS66,1,ai,False,false,1.0,6.0,2.0,,4,3,5,6,2,25,man,US,bachelors_degree,7,3,4,1,mixed,low,6,6,2,1,5,truth_source_labeled_persona_426.json
426,TS49,1,ai,True,true,1.0,6.0,5.0,,4,3,5,6,2,25,man,US,bachelors_degree,7,3,4,1,mixed,low,6,6,2,1,5,truth_source_labeled_persona_426.json
426,TS21,1,human,False,false,1.0,6.0,5.0,,4,3,5,6,2,25,man,US,bachelors_degree,7,3,4,1,mixed,low,6,6,2,1,5,truth_source_labeled_persona_426.json
426,TS79,1,ai,False,false,1.0,6.0,2.0,,4,3,5,6,2,25,man,US,bachelors_degree,7,3,4,1,mixed,low,6,6,2,1,5,truth_source_labeled_persona_426.json
427,TS66,1,ai,False,false,1.0,6.0,2.0,,4,4,5,3,2,22,prefer_not_to_say,Dutch,some_college,4,4,1,4,analytical,moderate,4,1,4,4,1,truth_source_labeled_persona_427.json
427,TS20,1,human,False,false,1.0,6.0,5.0,,4,4,5,3,2,22,prefer_not_to_say,Dutch,some_college,4,4,1,4,analytical,moderate,4,1,4,4,1,truth_source_labeled_persona_427.json
427,TS11,1,human,True,false,0.0,5.0,6.0,,4,4,5,3,2,22,prefer_not_to_say,Dutch,some_college,4,4,1,4,analytical,moderate,4,1,4,4,1,truth_source_labeled_persona_427.json
427,TS79,1,ai,False,false,1.0,7.0,1.0,,4,4,5,3,2,22,prefer_not_to_say,Dutch,some_college,4,4,1,4,analytical,moderate,4,1,4,4,1,truth_source_labeled_persona_427.json
427,TS60,1,ai,False,false,1.0,6.0,2.0,,4,4,5,3,2,22,prefer_not_to_say,Dutch,some_college,4,4,1,4,analytical,moderate,4,1,4,4,1,truth_source_labeled_persona_427.json
428,TS35,1,human,False,false,1.0,4.0,3.0,,2,1,5,4,3,22,nonbinary,Canadian,high_school_or_equivalent,2,1,2,3,mixed,moderate,6,1,2,6,3,truth_source_labeled_persona_428.json
428,TS66,1,ai,False,false,1.0,7.0,1.0,,2,1,5,4,3,22,nonbinary,Canadian,high_school_or_equivalent,2,1,2,3,mixed,moderate,6,1,2,6,3,truth_source_labeled_persona_428.json
428,TS60,1,ai,False,false,1.0,7.0,1.0,,2,1,5,4,3,22,nonbinary,Canadian,high_school_or_equivalent,2,1,2,3,mixed,moderate,6,1,2,6,3,truth_source_labeled_persona_428.json
428,TS21,1,human,False,false,1.0,6.0,4.0,,2,1,5,4,3,22,nonbinary,Canadian,high_school_or_equivalent,2,1,2,3,mixed,moderate,6,1,2,6,3,truth_source_labeled_persona_428.json
428,TS8,1,human,True,true,1.0,5.0,6.0,,2,1,5,4,3,22,nonbinary,Canadian,high_school_or_equivalent,2,1,2,3,mixed,moderate,6,1,2,6,3,truth_source_labeled_persona_428.json
429,TS21,1,human,False,false,1.0,6.0,2.0,,4,5,6,3,4,20,prefer_not_to_say,US,undergraduate,7,6,4,1,mixed,high,5,7,4,6,3,truth_source_labeled_persona_429.json
429,TS79,1,ai,False,false,1.0,6.0,1.0,,4,5,6,3,4,20,prefer_not_to_say,US,undergraduate,7,6,4,1,mixed,high,5,7,4,6,3,truth_source_labeled_persona_429.json
429,TS36,1,human,False,false,1.0,6.0,2.0,,4,5,6,3,4,20,prefer_not_to_say,US,undergraduate,7,6,4,1,mixed,high,5,7,4,6,3,truth_source_labeled_persona_429.json
429,TS35,1,human,False,false,1.0,4.0,3.0,,4,5,6,3,4,20,prefer_not_to_say,US,undergraduate,7,6,4,1,mixed,high,5,7,4,6,3,truth_source_labeled_persona_429.json
429,TS42,1,ai,True,true,1.0,6.0,5.0,,4,5,6,3,4,20,prefer_not_to_say,US,undergraduate,7,6,4,1,mixed,high,5,7,4,6,3,truth_source_labeled_persona_429.json
430,TS21,1,human,False,false,1.0,4.0,2.0,,4,5,6,3,2,18,nonbinary,British,undergraduate,4,5,2,4,mixed,moderate,4,2,1,5,4,truth_source_labeled_persona_430.json
430,TS35,1,human,False,true,0.0,4.0,3.0,,4,5,6,3,2,18,nonbinary,British,undergraduate,4,5,2,4,mixed,moderate,4,2,1,5,4,truth_source_labeled_persona_430.json
430,TS79,1,ai,False,false,1.0,7.0,2.0,,4,5,6,3,2,18,nonbinary,British,undergraduate,4,5,2,4,mixed,moderate,4,2,1,5,4,truth_source_labeled_persona_430.json
430,TS42,1,ai,True,true,1.0,5.0,4.0,,4,5,6,3,2,18,nonbinary,British,undergraduate,4,5,2,4,mixed,moderate,4,2,1,5,4,truth_source_labeled_persona_430.json
430,TS60,1,ai,False,false,1.0,6.0,2.0,,4,5,6,3,2,18,nonbinary,British,undergraduate,4,5,2,4,mixed,moderate,4,2,1,5,4,truth_source_labeled_persona_430.json
431,TS35,1,human,False,false,1.0,5.0,6.0,,3,5,4,2,4,24,prefer_not_to_say,US,graduate_student,3,5,4,2,mixed,moderate,7,4,6,4,2,truth_source_labeled_persona_431.json
431,TS60,1,ai,False,false,1.0,5.0,2.0,,3,5,4,2,4,24,prefer_not_to_say,US,graduate_student,3,5,4,2,mixed,moderate,7,4,6,4,2,truth_source_labeled_persona_431.json
431,TS42,1,ai,True,true,1.0,6.0,5.0,,3,5,4,2,4,24,prefer_not_to_say,US,graduate_student,3,5,4,2,mixed,moderate,7,4,6,4,2,truth_source_labeled_persona_431.json
431,TS79,1,ai,False,false,1.0,7.0,2.0,,3,5,4,2,4,24,prefer_not_to_say,US,graduate_student,3,5,4,2,mixed,moderate,7,4,6,4,2,truth_source_labeled_persona_431.json
431,TS21,1,human,False,false,1.0,6.0,4.0,,3,5,4,2,4,24,prefer_not_to_say,US,graduate_student,3,5,4,2,mixed,moderate,7,4,6,4,2,truth_source_labeled_persona_431.json
432,TS21,1,human,False,false,1.0,4.0,5.0,,5,7,3,4,6,24,prefer_not_to_say,British,graduate_student,5,7,2,4,analytical,moderate,3,1,4,2,2,truth_source_labeled_persona_432.json
432,TS8,1,human,True,true,1.0,5.0,6.0,,5,7,3,4,6,24,prefer_not_to_say,British,graduate_student,5,7,2,4,analytical,moderate,3,1,4,2,2,truth_source_labeled_persona_432.json
432,TS35,1,human,False,true,0.0,6.0,5.0,,5,7,3,4,6,24,prefer_not_to_say,British,graduate_student,5,7,2,4,analytical,moderate,3,1,4,2,2,truth_source_labeled_persona_432.json
432,TS60,1,ai,False,false,1.0,1.0,2.0,,5,7,3,4,6,24,prefer_not_to_say,British,graduate_student,5,7,2,4,analytical,moderate,3,1,4,2,2,truth_source_labeled_persona_432.json
432,TS13,1,human,True,true,1.0,5.0,6.0,,5,7,3,4,6,24,prefer_not_to_say,British,graduate_student,5,7,2,4,analytical,moderate,3,1,4,2,2,truth_source_labeled_persona_432.json
433,TS75,1,ai,False,false,1.0,6.0,2.0,,3,4,5,6,5,23,woman,Canadian,graduate_student,1,4,1,6,intuitive,low,7,6,4,3,3,truth_source_labeled_persona_433.json
433,TS35,1,human,False,true,0.0,5.0,6.0,,3,4,5,6,5,23,woman,Canadian,graduate_student,1,4,1,6,intuitive,low,7,6,4,3,3,truth_source_labeled_persona_433.json
433,TS79,1,ai,False,false,1.0,7.0,1.0,,3,4,5,6,5,23,woman,Canadian,graduate_student,1,4,1,6,intuitive,low,7,6,4,3,3,truth_source_labeled_persona_433.json
433,TS40,1,ai,True,true,1.0,6.0,5.0,,3,4,5,6,5,23,woman,Canadian,graduate_student,1,4,1,6,intuitive,low,7,6,4,3,3,truth_source_labeled_persona_433.json
433,TS21,1,human,False,false,1.0,3.0,4.0,,3,4,5,6,5,23,woman,Canadian,graduate_student,1,4,1,6,intuitive,low,7,6,4,3,3,truth_source_labeled_persona_433.json
434,TS60,1,ai,False,false,1.0,5.0,2.0,,2,4,6,5,3,19,man,Canadian,vocational_training,2,2,4,2,intuitive,low,5,3,4,1,4,truth_source_labeled_persona_434.json
434,TS8,1,human,True,true,1.0,4.0,5.0,,2,4,6,5,3,19,man,Canadian,vocational_training,2,2,4,2,intuitive,low,5,3,4,1,4,truth_source_labeled_persona_434.json
434,TS20,1,human,False,false,1.0,2.0,4.0,,2,4,6,5,3,19,man,Canadian,vocational_training,2,2,4,2,intuitive,low,5,3,4,1,4,truth_source_labeled_persona_434.json
434,TS35,1,human,False,true,0.0,3.0,5.0,,2,4,6,5,3,19,man,Canadian,vocational_training,2,2,4,2,intuitive,low,5,3,4,1,4,truth_source_labeled_persona_434.json
434,TS42,1,ai,True,true,1.0,4.0,3.0,,2,4,6,5,3,19,man,Canadian,vocational_training,2,2,4,2,intuitive,low,5,3,4,1,4,truth_source_labeled_persona_434.json
435,TS42,1,ai,True,true,1.0,5.0,4.0,,2,3,5,4,2,18,man,US,some_college,1,3,2,5,mixed,moderate,5,6,4,2,2,truth_source_labeled_persona_435.json
435,TS28,1,human,False,false,1.0,6.0,6.0,,2,3,5,4,2,18,man,US,some_college,1,3,2,5,mixed,moderate,5,6,4,2,2,truth_source_labeled_persona_435.json
435,TS21,1,human,False,false,1.0,6.0,6.0,,2,3,5,4,2,18,man,US,some_college,1,3,2,5,mixed,moderate,5,6,4,2,2,truth_source_labeled_persona_435.json
435,TS35,1,human,False,unsure,,3.0,5.0,,2,3,5,4,2,18,man,US,some_college,1,3,2,5,mixed,moderate,5,6,4,2,2,truth_source_labeled_persona_435.json
435,TS60,1,ai,False,false,1.0,6.0,2.0,,2,3,5,4,2,18,man,US,some_college,1,3,2,5,mixed,moderate,5,6,4,2,2,truth_source_labeled_persona_435.json
436,TS75,1,ai,False,false,1.0,6.0,2.0,,3,2,5,4,3,25,nonbinary,Dutch,undergraduate,3,3,3,7,analytical,high,5,5,4,6,6,truth_source_labeled_persona_436.json
436,TS42,1,ai,True,true,1.0,6.0,4.0,,3,2,5,4,3,25,nonbinary,Dutch,undergraduate,3,3,3,7,analytical,high,5,5,4,6,6,truth_source_labeled_persona_436.json
436,TS35,1,human,False,true,0.0,5.0,6.0,,3,2,5,4,3,25,nonbinary,Dutch,undergraduate,3,3,3,7,analytical,high,5,5,4,6,6,truth_source_labeled_persona_436.json
436,TS21,1,human,False,false,1.0,6.0,5.0,,3,2,5,4,3,25,nonbinary,Dutch,undergraduate,3,3,3,7,analytical,high,5,5,4,6,6,truth_source_labeled_persona_436.json
436,TS79,1,ai,False,false,1.0,6.0,2.0,,3,2,5,4,3,25,nonbinary,Dutch,undergraduate,3,3,3,7,analytical,high,5,5,4,6,6,truth_source_labeled_persona_436.json
437,TS79,1,ai,False,false,1.0,6.0,2.0,,4,2,5,3,4,22,nonbinary,Australian,bachelors_degree,4,1,3,5,intuitive,moderate,5,6,4,6,1,truth_source_labeled_persona_437.json
437,TS42,1,ai,True,true,1.0,6.0,5.0,,4,2,5,3,4,22,nonbinary,Australian,bachelors_degree,4,1,3,5,intuitive,moderate,5,6,4,6,1,truth_source_labeled_persona_437.json
437,TS60,1,ai,False,false,1.0,7.0,2.0,,4,2,5,3,4,22,nonbinary,Australian,bachelors_degree,4,1,3,5,intuitive,moderate,5,6,4,6,1,truth_source_labeled_persona_437.json
437,TS21,1,human,False,false,1.0,5.0,6.0,,4,2,5,3,4,22,nonbinary,Australian,bachelors_degree,4,1,3,5,intuitive,moderate,5,6,4,6,1,truth_source_labeled_persona_437.json
437,TS35,1,human,False,false,1.0,6.0,5.0,,4,2,5,3,4,22,nonbinary,Australian,bachelors_degree,4,1,3,5,intuitive,moderate,5,6,4,6,1,truth_source_labeled_persona_437.json
438,TS21,1,human,False,false,1.0,4.0,2.0,,4,3,6,5,2,20,nonbinary,Canadian,undergraduate,7,3,6,2,mixed,high,4,5,5,4,2,truth_source_labeled_persona_438.json
438,TS6,1,human,True,true,1.0,5.0,4.0,,4,3,6,5,2,20,nonbinary,Canadian,undergraduate,7,3,6,2,mixed,high,4,5,5,4,2,truth_source_labeled_persona_438.json
438,TS75,1,ai,False,false,1.0,6.0,2.0,,4,3,6,5,2,20,nonbinary,Canadian,undergraduate,7,3,6,2,mixed,high,4,5,5,4,2,truth_source_labeled_persona_438.json
438,TS79,1,ai,False,false,1.0,6.0,1.0,,4,3,6,5,2,20,nonbinary,Canadian,undergraduate,7,3,6,2,mixed,high,4,5,5,4,2,truth_source_labeled_persona_438.json
438,TS42,1,ai,True,true,1.0,6.0,4.0,,4,3,6,5,2,20,nonbinary,Canadian,undergraduate,7,3,6,2,mixed,high,4,5,5,4,2,truth_source_labeled_persona_438.json
439,TS42,1,ai,True,true,1.0,5.0,4.0,,4,6,3,5,4,24,nonbinary,US,bachelors_degree,4,6,7,4,mixed,low,7,5,2,7,3,truth_source_labeled_persona_439.json
439,TS20,1,human,False,false,1.0,4.0,5.0,,4,6,3,5,4,24,nonbinary,US,bachelors_degree,4,6,7,4,mixed,low,7,5,2,7,3,truth_source_labeled_persona_439.json
439,TS75,1,ai,False,false,1.0,5.0,2.0,,4,6,3,5,4,24,nonbinary,US,bachelors_degree,4,6,7,4,mixed,low,7,5,2,7,3,truth_source_labeled_persona_439.json
439,TS35,1,human,False,false,1.0,4.0,6.0,,4,6,3,5,4,24,nonbinary,US,bachelors_degree,4,6,7,4,mixed,low,7,5,2,7,3,truth_source_labeled_persona_439.json
439,TS8,1,human,True,true,1.0,5.0,6.0,,4,6,3,5,4,24,nonbinary,US,bachelors_degree,4,6,7,4,mixed,low,7,5,2,7,3,truth_source_labeled_persona_439.json
440,TS35,1,human,False,true,0.0,4.0,3.0,,3,5,4,5,2,23,woman,Canadian,some_college,2,7,3,1,analytical,moderate,5,6,3,5,5,truth_source_labeled_persona_440.json
440,TS79,1,ai,False,false,1.0,6.0,2.0,,3,5,4,5,2,23,woman,Canadian,some_college,2,7,3,1,analytical,moderate,5,6,3,5,5,truth_source_labeled_persona_440.json
440,TS60,1,ai,False,false,1.0,6.0,1.0,,3,5,4,5,2,23,woman,Canadian,some_college,2,7,3,1,analytical,moderate,5,6,3,5,5,truth_source_labeled_persona_440.json
440,TS21,1,human,False,false,1.0,6.0,5.0,,3,5,4,5,2,23,woman,Canadian,some_college,2,7,3,1,analytical,moderate,5,6,3,5,5,truth_source_labeled_persona_440.json
440,TS42,1,ai,True,true,1.0,4.0,3.0,,3,5,4,5,2,23,woman,Canadian,some_college,2,7,3,1,analytical,moderate,5,6,3,5,5,truth_source_labeled_persona_440.json
441,TS35,1,human,False,false,1.0,4.0,3.0,,5,2,6,4,3,19,woman,US,bachelors_degree,7,4,2,5,mixed,high,1,7,5,5,5,truth_source_labeled_persona_441.json
441,TS75,1,ai,False,false,1.0,6.0,2.0,,5,2,6,4,3,19,woman,US,bachelors_degree,7,4,2,5,mixed,high,1,7,5,5,5,truth_source_labeled_persona_441.json
441,TS13,1,human,True,true,1.0,4.0,5.0,,5,2,6,4,3,19,woman,US,bachelors_degree,7,4,2,5,mixed,high,1,7,5,5,5,truth_source_labeled_persona_441.json
441,TS79,1,ai,False,false,1.0,6.0,1.0,,5,2,6,4,3,19,woman,US,bachelors_degree,7,4,2,5,mixed,high,1,7,5,5,5,truth_source_labeled_persona_441.json
441,TS21,1,human,False,false,1.0,2.0,5.0,,5,2,6,4,3,19,woman,US,bachelors_degree,7,4,2,5,mixed,high,1,7,5,5,5,truth_source_labeled_persona_441.json
442,TS8,1,human,True,true,1.0,6.0,5.0,,4,5,3,5,4,20,woman,Australian,bachelors_degree,4,5,4,4,mixed,moderate,1,1,4,5,2,truth_source_labeled_persona_442.json
